country,year,region,income,death
Malaysia,2001,East Asia & Pacific,Upper middle income,4.398
Malaysia,2002,East Asia & Pacific,Upper middle income,4.4
Malaysia,2003,East Asia & Pacific,Upper middle income,4.415
Malaysia,2004,East Asia & Pacific,Upper middle income,4.44
Malaysia,2005,East Asia & Pacific,Upper middle income,4.473
Malaysia,2006,East Asia & Pacific,Upper middle income,4.508
Malaysia,2007,East Asia & Pacific,Upper middle income,4.542
Malaysia,2008,East Asia & Pacific,Upper middle income,4.573
Malaysia,2009,East Asia & Pacific,Upper middle income,4.6
Malaysia,2010,East Asia & Pacific,Upper middle income,4.623
Malaysia,2011,East Asia & Pacific,Upper middle income,4.645
Malaysia,2012,East Asia & Pacific,Upper middle income,4.67
Malaysia,2013,East Asia & Pacific,Upper middle income,4.701
Maldives,1960,South Asia,Upper middle income,29.523
Maldives,1961,South Asia,Upper middle income,29.109
Maldives,1962,South Asia,Upper middle income,28.56
Maldives,1963,South Asia,Upper middle income,27.882
Maldives,1964,South Asia,Upper middle income,27.092
Maldives,1965,South Asia,Upper middle income,26.21
Maldives,1966,South Asia,Upper middle income,25.26
Maldives,1967,South Asia,Upper middle income,24.271
Maldives,1968,South Asia,Upper middle income,23.272
Maldives,1969,South Asia,Upper middle income,22.288
Maldives,1970,South Asia,Upper middle income,21.338
Maldives,1971,South Asia,Upper middle income,20.43
Maldives,1972,South Asia,Upper middle income,19.56
Maldives,1973,South Asia,Upper middle income,18.726
Maldives,1974,South Asia,Upper middle income,17.934
Maldives,1975,South Asia,Upper middle income,17.191
Maldives,1976,South Asia,Upper middle income,16.503
Maldives,1977,South Asia,Upper middle income,15.867
Maldives,1978,South Asia,Upper middle income,15.275
Maldives,1979,South Asia,Upper middle income,14.725
Maldives,1980,South Asia,Upper middle income,14.211
Maldives,1981,South Asia,Upper middle income,13.726
Maldives,1982,South Asia,Upper middle income,13.263
Maldives,1983,South Asia,Upper middle income,12.812
Maldives,1984,South Asia,Upper middle income,12.364
Maldives,1985,South Asia,Upper middle income,11.908
Maldives,1986,South Asia,Upper middle income,11.435
Maldives,1987,South Asia,Upper middle income,10.943
Maldives,1988,South Asia,Upper middle income,10.436
Maldives,1989,South Asia,Upper middle income,9.915
Maldives,1990,South Asia,Upper middle income,9.388
Maldives,1991,South Asia,Upper middle income,8.864
Maldives,1992,South Asia,Upper middle income,8.354
Maldives,1993,South Asia,Upper middle income,7.868
Maldives,1994,South Asia,Upper middle income,7.409
Maldives,1995,South Asia,Upper middle income,6.978
Maldives,1996,South Asia,Upper middle income,6.571
Maldives,1997,South Asia,Upper middle income,6.182
Maldives,1998,South Asia,Upper middle income,5.806
Maldives,1999,South Asia,Upper middle income,5.447
Maldives,2000,South Asia,Upper middle income,5.109
Maldives,2001,South Asia,Upper middle income,4.798
Maldives,2002,South Asia,Upper middle income,4.519
Maldives,2003,South Asia,Upper middle income,4.276
Maldives,2004,South Asia,Upper middle income,4.071
Maldives,2005,South Asia,Upper middle income,3.903
Maldives,2006,South Asia,Upper middle income,3.77
Maldives,2007,South Asia,Upper middle income,3.666
Maldives,2008,South Asia,Upper middle income,3.586
Maldives,2009,South Asia,Upper middle income,3.524
Maldives,2010,South Asia,Upper middle income,3.476
Maldives,2011,South Asia,Upper middle income,3.437
Maldives,2012,South Asia,Upper middle income,3.405
Maldives,2013,South Asia,Upper middle income,3.379
Mali,1960,Sub-Saharan Africa,Low income,36.447
Mali,1961,Sub-Saharan Africa,Low income,36.28
Mali,1962,Sub-Saharan Africa,Low income,36.064
Mali,1963,Sub-Saharan Africa,Low income,35.781
Mali,1964,Sub-Saharan Africa,Low income,35.419
Mali,1965,Sub-Saharan Africa,Low income,34.968
Mali,1966,Sub-Saharan Africa,Low income,34.43
Mali,1967,Sub-Saharan Africa,Low income,33.823
Mali,1968,Sub-Saharan Africa,Low income,33.168
Mali,1969,Sub-Saharan Africa,Low income,32.478
Mali,1970,Sub-Saharan Africa,Low income,31.768
Mali,1971,Sub-Saharan Africa,Low income,31.054
Mali,1972,Sub-Saharan Africa,Low income,30.344
Mali,1973,Sub-Saharan Africa,Low income,29.646
Mali,1974,Sub-Saharan Africa,Low income,28.968
Mali,1975,Sub-Saharan Africa,Low income,28.311
Mali,1976,Sub-Saharan Africa,Low income,27.669
Mali,1977,Sub-Saharan Africa,Low income,27.036
Mali,1978,Sub-Saharan Africa,Low income,26.404
Mali,1979,Sub-Saharan Africa,Low income,25.774
Mali,1980,Sub-Saharan Africa,Low income,25.147
Mali,1981,Sub-Saharan Africa,Low income,24.524
Mali,1982,Sub-Saharan Africa,Low income,23.91
Mali,1983,Sub-Saharan Africa,Low income,23.312
Mali,1984,Sub-Saharan Africa,Low income,22.735
Mali,1985,Sub-Saharan Africa,Low income,22.188
Mali,1986,Sub-Saharan Africa,Low income,21.675
Mali,1987,Sub-Saharan Africa,Low income,21.202
Mali,1988,Sub-Saharan Africa,Low income,20.77
Mali,1989,Sub-Saharan Africa,Low income,20.381
Mali,1990,Sub-Saharan Africa,Low income,20.041
Mali,1991,Sub-Saharan Africa,Low income,19.757
Mali,1992,Sub-Saharan Africa,Low income,19.522
Mali,1993,Sub-Saharan Africa,Low income,19.326
Mali,1994,Sub-Saharan Africa,Low income,19.157
Mali,1995,Sub-Saharan Africa,Low income,18.993
Mali,1996,Sub-Saharan Africa,Low income,18.815
Mali,1997,Sub-Saharan Africa,Low income,18.606
Mali,1998,Sub-Saharan Africa,Low income,18.357
Mali,1999,Sub-Saharan Africa,Low income,18.062
Mali,2000,Sub-Saharan Africa,Low income,17.723
Mali,2001,Sub-Saharan Africa,Low income,17.35
Mali,2002,Sub-Saharan Africa,Low income,16.96
Mali,2003,Sub-Saharan Africa,Low income,16.567
Mali,2004,Sub-Saharan Africa,Low income,16.181
Mali,2005,Sub-Saharan Africa,Low income,15.804
Mali,2006,Sub-Saharan Africa,Low income,15.439
Mali,2007,Sub-Saharan Africa,Low income,15.081
Mali,2008,Sub-Saharan Africa,Low income,14.727
Mali,2009,Sub-Saharan Africa,Low income,14.379
Mali,2010,Sub-Saharan Africa,Low income,14.036
Mali,2011,Sub-Saharan Africa,Low income,13.699
Mali,2012,Sub-Saharan Africa,Low income,13.366
Mali,2013,Sub-Saharan Africa,Low income,13.038
Malta,1960,Middle East & North Africa,High income: nonOECD,8.6
Malta,1961,Middle East & North Africa,High income: nonOECD,9
Malta,1962,Middle East & North Africa,High income: nonOECD,8.8
Malta,1963,Middle East & North Africa,High income: nonOECD,9.2
Malta,1964,Middle East & North Africa,High income: nonOECD,8.6
Malta,1965,Middle East & North Africa,High income: nonOECD,9.4
Malta,1966,Middle East & North Africa,High income: nonOECD,9.1
Malta,1967,Middle East & North Africa,High income: nonOECD,9.6
Malta,1968,Middle East & North Africa,High income: nonOECD,9.4
Malta,1969,Middle East & North Africa,High income: nonOECD,9.9
Malta,1970,Middle East & North Africa,High income: nonOECD,10.1
Malta,1971,Middle East & North Africa,High income: nonOECD,10.2
Malta,1972,Middle East & North Africa,High income: nonOECD,9.6
Malta,1973,Middle East & North Africa,High income: nonOECD,9.7
Malta,1974,Middle East & North Africa,High income: nonOECD,9.1
Malta,1975,Middle East & North Africa,High income: nonOECD,9.5
Malta,1976,Middle East & North Africa,High income: nonOECD,9.7
Malta,1977,Middle East & North Africa,High income: nonOECD,9.4
Malta,1978,Middle East & North Africa,High income: nonOECD,10.5
Malta,1979,Middle East & North Africa,High income: nonOECD,9.5
Malta,1980,Middle East & North Africa,High income: nonOECD,10.2
Malta,1981,Middle East & North Africa,High income: nonOECD,9.6
Malta,1982,Middle East & North Africa,High income: nonOECD,9.4
Malta,1983,Middle East & North Africa,High income: nonOECD,9.5
Malta,1984,Middle East & North Africa,High income: nonOECD,8.8
Malta,1985,Middle East & North Africa,High income: nonOECD,8.4
Malta,1986,Middle East & North Africa,High income: nonOECD,8.3
Malta,1987,Middle East & North Africa,High income: nonOECD,8.4
Malta,1988,Middle East & North Africa,High income: nonOECD,7.8
Malta,1989,Middle East & North Africa,High income: nonOECD,7.4
Malta,1990,Middle East & North Africa,High income: nonOECD,7.8
Malta,1991,Middle East & North Africa,High income: nonOECD,8
Malta,1992,Middle East & North Africa,High income: nonOECD,8
Malta,1993,Middle East & North Africa,High income: nonOECD,7.4
Malta,1994,Middle East & North Africa,High income: nonOECD,7.3
Malta,1995,Middle East & North Africa,High income: nonOECD,7.3
Malta,1996,Middle East & North Africa,High income: nonOECD,7.4
Malta,1997,Middle East & North Africa,High income: nonOECD,7.6
Malta,1998,Middle East & North Africa,High income: nonOECD,8
Malta,1999,Middle East & North Africa,High income: nonOECD,8.1
Malta,2000,Middle East & North Africa,High income: nonOECD,7.7
Malta,2001,Middle East & North Africa,High income: nonOECD,7.4
Malta,2002,Middle East & North Africa,High income: nonOECD,7.6
Malta,2003,Middle East & North Africa,High income: nonOECD,7.9
Malta,2004,Middle East & North Africa,High income: nonOECD,7.5
Malta,2005,Middle East & North Africa,High income: nonOECD,7.8
Malta,2006,Middle East & North Africa,High income: nonOECD,7.9
Malta,2007,Middle East & North Africa,High income: nonOECD,7.6
Malta,2008,Middle East & North Africa,High income: nonOECD,7.9
Malta,2009,Middle East & North Africa,High income: nonOECD,7.8
Malta,2010,Middle East & North Africa,High income: nonOECD,7.3
Malta,2011,Middle East & North Africa,High income: nonOECD,7.8
Malta,2012,Middle East & North Africa,High income: nonOECD,8.1
Malta,2013,Middle East & North Africa,High income: nonOECD,7.6
Mauritania,1960,Sub-Saharan Africa,Lower middle income,20.343
Mauritania,1961,Sub-Saharan Africa,Lower middle income,19.826
Mauritania,1962,Sub-Saharan Africa,Lower middle income,19.322
Mauritania,1963,Sub-Saharan Africa,Lower middle income,18.84
Mauritania,1964,Sub-Saharan Africa,Lower middle income,18.386
Mauritania,1965,Sub-Saharan Africa,Lower middle income,17.963
Mauritania,1966,Sub-Saharan Africa,Lower middle income,17.572
Mauritania,1967,Sub-Saharan Africa,Lower middle income,17.206
Mauritania,1968,Sub-Saharan Africa,Lower middle income,16.86
Mauritania,1969,Sub-Saharan Africa,Lower middle income,16.529
Mauritania,1970,Sub-Saharan Africa,Lower middle income,16.21
Mauritania,1971,Sub-Saharan Africa,Lower middle income,15.9
Mauritania,1972,Sub-Saharan Africa,Lower middle income,15.598
Mauritania,1973,Sub-Saharan Africa,Lower middle income,15.299
Mauritania,1974,Sub-Saharan Africa,Lower middle income,14.997
Mauritania,1975,Sub-Saharan Africa,Lower middle income,14.687
Mauritania,1976,Sub-Saharan Africa,Lower middle income,14.36
Mauritania,1977,Sub-Saharan Africa,Lower middle income,14.016
Mauritania,1978,Sub-Saharan Africa,Lower middle income,13.658
Mauritania,1979,Sub-Saharan Africa,Lower middle income,13.289
Mauritania,1980,Sub-Saharan Africa,Lower middle income,12.919
Mauritania,1981,Sub-Saharan Africa,Lower middle income,12.556
Mauritania,1982,Sub-Saharan Africa,Lower middle income,12.213
Mauritania,1983,Sub-Saharan Africa,Lower middle income,11.897
Mauritania,1984,Sub-Saharan Africa,Lower middle income,11.614
Mauritania,1985,Sub-Saharan Africa,Lower middle income,11.367
Mauritania,1986,Sub-Saharan Africa,Lower middle income,11.154
Mauritania,1987,Sub-Saharan Africa,Lower middle income,10.97
Mauritania,1988,Sub-Saharan Africa,Lower middle income,10.808
Mauritania,1989,Sub-Saharan Africa,Lower middle income,10.665
Mauritania,1990,Sub-Saharan Africa,Lower middle income,10.538
Mauritania,1991,Sub-Saharan Africa,Lower middle income,10.425
Mauritania,1992,Sub-Saharan Africa,Lower middle income,10.325
Mauritania,1993,Sub-Saharan Africa,Lower middle income,10.235
Mauritania,1994,Sub-Saharan Africa,Lower middle income,10.153
Mauritania,1995,Sub-Saharan Africa,Lower middle income,10.076
Mauritania,1996,Sub-Saharan Africa,Lower middle income,10.005
Mauritania,1997,Sub-Saharan Africa,Lower middle income,9.938
Mauritania,1998,Sub-Saharan Africa,Lower middle income,9.875
Mauritania,1999,Sub-Saharan Africa,Lower middle income,9.814
Mauritania,2000,Sub-Saharan Africa,Lower middle income,9.753
Mauritania,2001,Sub-Saharan Africa,Lower middle income,9.689
Mauritania,2002,Sub-Saharan Africa,Lower middle income,9.624
Mauritania,2003,Sub-Saharan Africa,Lower middle income,9.555
Mauritania,2004,Sub-Saharan Africa,Lower middle income,9.483
Mauritania,2005,Sub-Saharan Africa,Lower middle income,9.406
Mauritania,2006,Sub-Saharan Africa,Lower middle income,9.324
Mauritania,2007,Sub-Saharan Africa,Lower middle income,9.239
Mauritania,2008,Sub-Saharan Africa,Lower middle income,9.151
Mauritania,2009,Sub-Saharan Africa,Lower middle income,9.061
Mauritania,2010,Sub-Saharan Africa,Lower middle income,8.971
Mauritania,2011,Sub-Saharan Africa,Lower middle income,8.881
Mauritania,2012,Sub-Saharan Africa,Lower middle income,8.793
Mauritania,2013,Sub-Saharan Africa,Lower middle income,8.707
Mauritius,1960,Sub-Saharan Africa,Upper middle income,9.813
Mauritius,1961,Sub-Saharan Africa,Upper middle income,9.8
Mauritius,1962,Sub-Saharan Africa,Upper middle income,9.3
Mauritius,1963,Sub-Saharan Africa,Upper middle income,9.7
Mauritius,1964,Sub-Saharan Africa,Upper middle income,8.7
Mauritius,1965,Sub-Saharan Africa,Upper middle income,8.8
Mauritius,1966,Sub-Saharan Africa,Upper middle income,9
Mauritius,1967,Sub-Saharan Africa,Upper middle income,8.6
Mauritius,1968,Sub-Saharan Africa,Upper middle income,9.2
Mauritius,1969,Sub-Saharan Africa,Upper middle income,8.3
Mauritius,1970,Sub-Saharan Africa,Upper middle income,7.9
Mauritius,1971,Sub-Saharan Africa,Upper middle income,7.7
Mauritius,1972,Sub-Saharan Africa,Upper middle income,7.9
Mauritius,1973,Sub-Saharan Africa,Upper middle income,7.8
Mauritius,1974,Sub-Saharan Africa,Upper middle income,7.3
Mauritius,1975,Sub-Saharan Africa,Upper middle income,8.1
Mauritius,1976,Sub-Saharan Africa,Upper middle income,7.7
Mauritius,1977,Sub-Saharan Africa,Upper middle income,7.8
Mauritius,1978,Sub-Saharan Africa,Upper middle income,7.1
Mauritius,1979,Sub-Saharan Africa,Upper middle income,7.2
Mauritius,1980,Sub-Saharan Africa,Upper middle income,7.2
Mauritius,1981,Sub-Saharan Africa,Upper middle income,6.8
Mauritius,1982,Sub-Saharan Africa,Upper middle income,6.6
Mauritius,1983,Sub-Saharan Africa,Upper middle income,6.5
Mauritius,1984,Sub-Saharan Africa,Upper middle income,6.6
Mauritius,1985,Sub-Saharan Africa,Upper middle income,6.8
Mauritius,1986,Sub-Saharan Africa,Upper middle income,6.6
Mauritius,1987,Sub-Saharan Africa,Upper middle income,6.5
Mauritius,1988,Sub-Saharan Africa,Upper middle income,6.6
Mauritius,1989,Sub-Saharan Africa,Upper middle income,6.8
Mauritius,1990,Sub-Saharan Africa,Upper middle income,6.6
Mauritius,1991,Sub-Saharan Africa,Upper middle income,6.6
Mauritius,1992,Sub-Saharan Africa,Upper middle income,6.5
Mauritius,1993,Sub-Saharan Africa,Upper middle income,6.8
Mauritius,1994,Sub-Saharan Africa,Upper middle income,6.7
Mauritius,1995,Sub-Saharan Africa,Upper middle income,6.7
Mauritius,1996,Sub-Saharan Africa,Upper middle income,6.8
Mauritius,1997,Sub-Saharan Africa,Upper middle income,7
Mauritius,1998,Sub-Saharan Africa,Upper middle income,6.8
Mauritius,1999,Sub-Saharan Africa,Upper middle income,6.8
Mauritius,2000,Sub-Saharan Africa,Upper middle income,6.7
Mauritius,2001,Sub-Saharan Africa,Upper middle income,6.7
Mauritius,2002,Sub-Saharan Africa,Upper middle income,6.9
Mauritius,2003,Sub-Saharan Africa,Upper middle income,7
Mauritius,2004,Sub-Saharan Africa,Upper middle income,6.9
Mauritius,2005,Sub-Saharan Africa,Upper middle income,7
Mauritius,2006,Sub-Saharan Africa,Upper middle income,7.4
Mauritius,2007,Sub-Saharan Africa,Upper middle income,6.9
Mauritius,2008,Sub-Saharan Africa,Upper middle income,7.2
Mauritius,2009,Sub-Saharan Africa,Upper middle income,7.4
Mauritius,2010,Sub-Saharan Africa,Upper middle income,7.3
Mauritius,2011,Sub-Saharan Africa,Upper middle income,7.3
Mauritius,2012,Sub-Saharan Africa,Upper middle income,7.4
Mauritius,2013,Sub-Saharan Africa,Upper middle income,7.5
Mexico,1960,Latin America & Caribbean,Upper middle income,12.303
Mexico,1961,Latin America & Caribbean,Upper middle income,11.93
Mexico,1962,Latin America & Caribbean,Upper middle income,11.605
Mexico,1963,Latin America & Caribbean,Upper middle income,11.323
Mexico,1964,Latin America & Caribbean,Upper middle income,11.074
Mexico,1965,Latin America & Caribbean,Upper middle income,10.851
Mexico,1966,Latin America & Caribbean,Upper middle income,10.642
Mexico,1967,Latin America & Caribbean,Upper middle income,10.44
Mexico,1968,Latin America & Caribbean,Upper middle income,10.232
Mexico,1969,Latin America & Caribbean,Upper middle income,10.013
Mexico,1970,Latin America & Caribbean,Upper middle income,9.771
Mexico,1971,Latin America & Caribbean,Upper middle income,9.502
Mexico,1972,Latin America & Caribbean,Upper middle income,9.209
Mexico,1973,Latin America & Caribbean,Upper middle income,8.896
Mexico,1974,Latin America & Caribbean,Upper middle income,8.571
Mexico,1975,Latin America & Caribbean,Upper middle income,8.239
Mexico,1976,Latin America & Caribbean,Upper middle income,7.911
Mexico,1977,Latin America & Caribbean,Upper middle income,7.597
Mexico,1978,Latin America & Caribbean,Upper middle income,7.303
Mexico,1979,Latin America & Caribbean,Upper middle income,7.037
Mexico,1980,Latin America & Caribbean,Upper middle income,6.8
Mexico,1981,Latin America & Caribbean,Upper middle income,6.594
Mexico,1982,Latin America & Caribbean,Upper middle income,6.411
Mexico,1983,Latin America & Caribbean,Upper middle income,6.248
Mexico,1984,Latin America & Caribbean,Upper middle income,6.1
Mexico,1985,Latin America & Caribbean,Upper middle income,5.966
Mexico,1986,Latin America & Caribbean,Upper middle income,5.842
Mexico,1987,Latin America & Caribbean,Upper middle income,5.728
Mexico,1988,Latin America & Caribbean,Upper middle income,5.621
Mexico,1989,Latin America & Caribbean,Upper middle income,5.519
Mexico,1990,Latin America & Caribbean,Upper middle income,5.418
Mexico,1991,Latin America & Caribbean,Upper middle income,5.318
Mexico,1992,Latin America & Caribbean,Upper middle income,5.217
Mexico,1993,Latin America & Caribbean,Upper middle income,5.117
Mexico,1994,Latin America & Caribbean,Upper middle income,5.019
Mexico,1995,Latin America & Caribbean,Upper middle income,4.926
Mexico,1996,Latin America & Caribbean,Upper middle income,4.842
Mexico,1997,Latin America & Caribbean,Upper middle income,4.769
Mexico,1998,Latin America & Caribbean,Upper middle income,4.708
Mexico,1999,Latin America & Caribbean,Upper middle income,4.66
Mexico,2000,Latin America & Caribbean,Upper middle income,4.624
Mexico,2001,Latin America & Caribbean,Upper middle income,4.597
Mexico,2002,Latin America & Caribbean,Upper middle income,4.575
Mexico,2003,Latin America & Caribbean,Upper middle income,4.556
Mexico,2004,Latin America & Caribbean,Upper middle income,4.538
Mexico,2005,Latin America & Caribbean,Upper middle income,4.522
Mexico,2006,Latin America & Caribbean,Upper middle income,4.507
Mexico,2007,Latin America & Caribbean,Upper middle income,4.495
Mexico,2008,Latin America & Caribbean,Upper middle income,4.488
Mexico,2009,Latin America & Caribbean,Upper middle income,4.486
Mexico,2010,Latin America & Caribbean,Upper middle income,4.488
Mexico,2011,Latin America & Caribbean,Upper middle income,4.496
Mexico,2012,Latin America & Caribbean,Upper middle income,4.509
Mexico,2013,Latin America & Caribbean,Upper middle income,4.526
"Micronesia, Fed. Sts.",1960,East Asia & Pacific,Lower middle income,11.696
"Micronesia, Fed. Sts.",1961,East Asia & Pacific,Lower middle income,11.378
"Micronesia, Fed. Sts.",1962,East Asia & Pacific,Lower middle income,11.068
"Micronesia, Fed. Sts.",1963,East Asia & Pacific,Lower middle income,10.769
"Micronesia, Fed. Sts.",1964,East Asia & Pacific,Lower middle income,10.483
"Micronesia, Fed. Sts.",1965,East Asia & Pacific,Lower middle income,10.214
"Micronesia, Fed. Sts.",1966,East Asia & Pacific,Lower middle income,9.966
"Micronesia, Fed. Sts.",1967,East Asia & Pacific,Lower middle income,9.74
"Micronesia, Fed. Sts.",1968,East Asia & Pacific,Lower middle income,9.533
"Micronesia, Fed. Sts.",1969,East Asia & Pacific,Lower middle income,9.344
"Micronesia, Fed. Sts.",1970,East Asia & Pacific,Lower middle income,9.165
"Micronesia, Fed. Sts.",1971,East Asia & Pacific,Lower middle income,8.988
"Micronesia, Fed. Sts.",1972,East Asia & Pacific,Lower middle income,8.807
"Micronesia, Fed. Sts.",1973,East Asia & Pacific,Lower middle income,8.62
"Micronesia, Fed. Sts.",1974,East Asia & Pacific,Lower middle income,8.426
"Micronesia, Fed. Sts.",1975,East Asia & Pacific,Lower middle income,8.229
"Micronesia, Fed. Sts.",1976,East Asia & Pacific,Lower middle income,8.037
"Micronesia, Fed. Sts.",1977,East Asia & Pacific,Lower middle income,7.858
"Micronesia, Fed. Sts.",1978,East Asia & Pacific,Lower middle income,7.698
"Micronesia, Fed. Sts.",1979,East Asia & Pacific,Lower middle income,7.558
"Micronesia, Fed. Sts.",1980,East Asia & Pacific,Lower middle income,7.437
"Micronesia, Fed. Sts.",1981,East Asia & Pacific,Lower middle income,7.329
"Micronesia, Fed. Sts.",1982,East Asia & Pacific,Lower middle income,7.228
"Micronesia, Fed. Sts.",1983,East Asia & Pacific,Lower middle income,7.131
"Micronesia, Fed. Sts.",1984,East Asia & Pacific,Lower middle income,7.033
"Micronesia, Fed. Sts.",1985,East Asia & Pacific,Lower middle income,6.936
"Micronesia, Fed. Sts.",1986,East Asia & Pacific,Lower middle income,6.842
"Micronesia, Fed. Sts.",1987,East Asia & Pacific,Lower middle income,6.752
"Micronesia, Fed. Sts.",1988,East Asia & Pacific,Lower middle income,6.67
"Micronesia, Fed. Sts.",1989,East Asia & Pacific,Lower middle income,6.597
"Micronesia, Fed. Sts.",1990,East Asia & Pacific,Lower middle income,6.533
"Micronesia, Fed. Sts.",1991,East Asia & Pacific,Lower middle income,6.477
"Micronesia, Fed. Sts.",1992,East Asia & Pacific,Lower middle income,6.428
"Micronesia, Fed. Sts.",1993,East Asia & Pacific,Lower middle income,6.386
"Micronesia, Fed. Sts.",1994,East Asia & Pacific,Lower middle income,6.351
"Micronesia, Fed. Sts.",1995,East Asia & Pacific,Lower middle income,6.324
"Micronesia, Fed. Sts.",1996,East Asia & Pacific,Lower middle income,6.306
"Micronesia, Fed. Sts.",1997,East Asia & Pacific,Lower middle income,6.298
"Micronesia, Fed. Sts.",1998,East Asia & Pacific,Lower middle income,6.298
"Micronesia, Fed. Sts.",1999,East Asia & Pacific,Lower middle income,6.306
"Micronesia, Fed. Sts.",2000,East Asia & Pacific,Lower middle income,6.318
"Micronesia, Fed. Sts.",2001,East Asia & Pacific,Lower middle income,6.331
"Micronesia, Fed. Sts.",2002,East Asia & Pacific,Lower middle income,6.343
"Micronesia, Fed. Sts.",2003,East Asia & Pacific,Lower middle income,6.35
"Micronesia, Fed. Sts.",2004,East Asia & Pacific,Lower middle income,6.351
"Micronesia, Fed. Sts.",2005,East Asia & Pacific,Lower middle income,6.345
"Micronesia, Fed. Sts.",2006,East Asia & Pacific,Lower middle income,6.332
"Micronesia, Fed. Sts.",2007,East Asia & Pacific,Lower middle income,6.314
"Micronesia, Fed. Sts.",2008,East Asia & Pacific,Lower middle income,6.293
"Micronesia, Fed. Sts.",2009,East Asia & Pacific,Lower middle income,6.27
"Micronesia, Fed. Sts.",2010,East Asia & Pacific,Lower middle income,6.247
"Micronesia, Fed. Sts.",2011,East Asia & Pacific,Lower middle income,6.225
"Micronesia, Fed. Sts.",2012,East Asia & Pacific,Lower middle income,6.205
"Micronesia, Fed. Sts.",2013,East Asia & Pacific,Lower middle income,6.187
Moldova,1960,Europe & Central Asia,Lower middle income,11.646
Moldova,1961,Europe & Central Asia,Lower middle income,11.351
Moldova,1962,Europe & Central Asia,Lower middle income,11.058
Moldova,1963,Europe & Central Asia,Lower middle income,10.769
Moldova,1964,Europe & Central Asia,Lower middle income,10.489
Moldova,1965,Europe & Central Asia,Lower middle income,10.227
Moldova,1966,Europe & Central Asia,Lower middle income,9.996
Moldova,1967,Europe & Central Asia,Lower middle income,9.803
Moldova,1968,Europe & Central Asia,Lower middle income,9.657
Moldova,1969,Europe & Central Asia,Lower middle income,9.56
Moldova,1970,Europe & Central Asia,Lower middle income,9.514
Moldova,1971,Europe & Central Asia,Lower middle income,9.515
Moldova,1972,Europe & Central Asia,Lower middle income,9.556
Moldova,1973,Europe & Central Asia,Lower middle income,9.627
Moldova,1974,Europe & Central Asia,Lower middle income,9.724
Moldova,1975,Europe & Central Asia,Lower middle income,9.849
Moldova,1976,Europe & Central Asia,Lower middle income,10.01
Moldova,1977,Europe & Central Asia,Lower middle income,10.204
Moldova,1978,Europe & Central Asia,Lower middle income,10.423
Moldova,1979,Europe & Central Asia,Lower middle income,10.647
Moldova,1980,Europe & Central Asia,Lower middle income,10.847
Moldova,1981,Europe & Central Asia,Lower middle income,10.984
Moldova,1982,Europe & Central Asia,Lower middle income,11.039
Moldova,1983,Europe & Central Asia,Lower middle income,11.009
Moldova,1984,Europe & Central Asia,Lower middle income,10.9
Moldova,1985,Europe & Central Asia,Lower middle income,10.738
Moldova,1986,Europe & Central Asia,Lower middle income,10.558
Moldova,1987,Europe & Central Asia,Lower middle income,10.404
Moldova,1988,Europe & Central Asia,Lower middle income,10.308
Moldova,1989,Europe & Central Asia,Lower middle income,10.286
Moldova,1990,Europe & Central Asia,Lower middle income,10.343
Moldova,1991,Europe & Central Asia,Lower middle income,10.473
Moldova,1992,Europe & Central Asia,Lower middle income,10.651
Moldova,1993,Europe & Central Asia,Lower middle income,10.852
Moldova,1994,Europe & Central Asia,Lower middle income,11.065
Moldova,1995,Europe & Central Asia,Lower middle income,11.281
Moldova,1996,Europe & Central Asia,Lower middle income,11.492
Moldova,1997,Europe & Central Asia,Lower middle income,11.698
Moldova,1998,Europe & Central Asia,Lower middle income,11.898
Moldova,1999,Europe & Central Asia,Lower middle income,12.089
Moldova,2000,Europe & Central Asia,Lower middle income,12.272
Moldova,2001,Europe & Central Asia,Lower middle income,12.449
Moldova,2002,Europe & Central Asia,Lower middle income,12.627
Moldova,2003,Europe & Central Asia,Lower middle income,12.805
Moldova,2004,Europe & Central Asia,Lower middle income,12.985
Moldova,2005,Europe & Central Asia,Lower middle income,13.161
Moldova,2006,Europe & Central Asia,Lower middle income,13.329
Moldova,2007,Europe & Central Asia,Lower middle income,13.486
Moldova,2008,Europe & Central Asia,Lower middle income,13.627
Moldova,2009,Europe & Central Asia,Lower middle income,13.753
Moldova,2010,Europe & Central Asia,Lower middle income,13.862
Moldova,2011,Europe & Central Asia,Lower middle income,13.955
Moldova,2012,Europe & Central Asia,Lower middle income,14.037
Moldova,2013,Europe & Central Asia,Lower middle income,14.111
Mongolia,1960,East Asia & Pacific,Lower middle income,19.856
Mongolia,1961,East Asia & Pacific,Lower middle income,19.382
Mongolia,1962,East Asia & Pacific,Lower middle income,18.881
Mongolia,1963,East Asia & Pacific,Lower middle income,18.365
Mongolia,1964,East Asia & Pacific,Lower middle income,17.845
Mongolia,1965,East Asia & Pacific,Lower middle income,17.328
Mongolia,1966,East Asia & Pacific,Lower middle income,16.818
Mongolia,1967,East Asia & Pacific,Lower middle income,16.315
Mongolia,1968,East Asia & Pacific,Lower middle income,15.824
Mongolia,1969,East Asia & Pacific,Lower middle income,15.354
Mongolia,1970,East Asia & Pacific,Lower middle income,14.918
Mongolia,1971,East Asia & Pacific,Lower middle income,14.528
Mongolia,1972,East Asia & Pacific,Lower middle income,14.189
Mongolia,1973,East Asia & Pacific,Lower middle income,13.901
